transaction_id,customer_id,timestamp,transaction_type,amount_idr,payment_method,channel,device_id,location_city,is_fraud_label
TXN0001175,CUST10193,2026-04-03 15:14:00,topup,5000,credit_card,Web_Portal,DEVdb9a0eb7,Palembang,0
TXN0002661,CUST10443,2026-04-03 15:26:00,topup,15020,credit_card,USSD,DEVdedbcef9,Denpasar,0
TXN0006343,CUST11018,2026-04-03 15:29:00,topup,31043,e-wallet_dana,Partner_Bank,DEV530a542a,Bandung,0
TXN0005214,CUST10842,2026-04-03 15:35:00,topup,5000,bank_transfer,Web_Portal,DEV5f0bb32f,Pekanbaru,0
TXN0006165,CUST10990,2026-04-03 15:51:00,topup,30069,e-wallet_gopay,Web_Portal,DEV312997af,Yogyakarta,0
TXN0002782,CUST10465,2026-04-03 16:05:00,topup,42929,retail_counter,MyApp,DEV89fab5cc,Surabaya,0
TXN0003538,CUST10582,2026-04-03 16:05:00,topup,45190,credit_card,MyApp,DEV8429e12c,Malang,0
TXN0006163,CUST10990,2026-04-03 16:30:00,topup,16539,e-wallet_ovo,Web_Portal,DEV924e48b4,Yogyakarta,0
TXN0006269,CUST11007,2026-04-03 16:32:00,topup,5000,retail_counter,Partner_Bank,DEV915fbbf9,Surabaya,0
TXN0006514,CUST11047,2026-04-03 16:39:00,topup,5000,e-wallet_dana,MyApp,DEV0e832587,Makassar,0
TXN0002756,CUST10460,2026-04-03 17:09:00,topup,16131,e-wallet_ovo,Retail_Outlet,DEVf1efa963,Pekanbaru,0
TXN0003625,CUST10596,2026-04-03 17:12:00,topup,25932,credit_card,Web_Portal,DEVd4018a45,Yogyakarta,0
TXN0004936,CUST10802,2026-04-03 17:17:00,topup,22509,retail_counter,Retail_Outlet,DEVa0f155fb,Semarang,0
TXN0003362,CUST10555,2026-04-03 17:31:00,topup,5000,credit_card,Partner_Bank,DEV9364ecb5,Yogyakarta,0
TXN0003182,CUST10525,2026-04-03 17:45:00,topup,5000,e-wallet_ovo,Retail_Outlet,DEVdfc8e060,Surabaya,0
TXN0004823,CUST10783,2026-04-03 18:19:00,topup,7349,e-wallet_gopay,USSD,DEVae2e69e2,Balikpapan,0
TXN0001917,CUST10326,2026-04-03 18:30:00,topup,41679,credit_card,MyApp,DEV21da5db1,Palembang,0
TXN0005037,CUST10817,2026-04-03 18:36:00,topup,5000,virtual_account,Retail_Outlet,DEV27165ab6,Balikpapan,0
TXN0007107,CUST11150,2026-04-03 18:39:00,topup,5000,e-wallet_dana,MyApp,DEV72f0b90d,Medan,0
TXN0006559,CUST11055,2026-04-03 18:55:00,topup,12776,retail_counter,Partner_Bank,DEV8a25cd95,Balikpapan,0
TXN0000379,CUST10062,2026-04-03 18:59:00,topup,24410,retail_counter,Partner_Bank,DEVf4acc7e2,Yogyakarta,0
TXN0005812,CUST10934,2026-04-03 19:08:00,topup,43990,virtual_account,Web_Portal,DEV0fb83639,Denpasar,0
TXN0002182,CUST10367,2026-04-03 19:30:00,topup,10304,virtual_account,Retail_Outlet,DEV47020de0,Balikpapan,0
TXN0007296,CUST11178,2026-04-03 19:54:00,topup,5000,credit_card,USSD,DEV0394fc90,Surabaya,0
TXN0002275,CUST10383,2026-04-03 19:59:00,topup,44387,e-wallet_ovo,USSD,DEV9691f45d,Surabaya,0
TXN0003368,CUST10556,2026-04-03 20:06:00,topup,48736,e-wallet_dana,Web_Portal,DEV6a429bd5,Medan,0
TXN0002255,CUST10380,2026-04-03 20:12:00,topup,31898,virtual_account,Retail_Outlet,DEV71f71add,Medan,0
TXN0003668,CUST10602,2026-04-03 20:33:00,topup,5000,e-wallet_ovo,MyApp,DEV704532d5,Jakarta,0
TXN0001437,CUST10245,2026-04-03 20:47:00,topup,29234,e-wallet_gopay,Retail_Outlet,DEV3e5f7e23,Bandung,0
TXN0007300,CUST11179,2026-04-03 21:13:00,topup,30029,credit_card,MyApp,DEVf43c67ba,Palembang,0
TXN0003621,CUST10595,2026-04-03 21:14:00,topup,7541,e-wallet_dana,Retail_Outlet,DEV846a4a71,Bandung,0
TXN0005745,CUST10926,2026-04-03 21:19:00,topup,5000,credit_card,MyApp,DEVbd16c038,Denpasar,0
TXN0000372,CUST10061,2026-04-03 21:28:00,topup,30153,bank_transfer,Partner_Bank,DEVba2eeeb3,Surabaya,0
TXN0005989,CUST10962,2026-04-03 22:06:00,topup,20989,retail_counter,USSD,DEVac49b6e2,Bandung,0
TXN0001862,CUST10319,2026-04-03 22:09:00,topup,5000,bank_transfer,Web_Portal,DEVeb25d7e7,Malang,0
TXN0001921,CUST10327,2026-04-03 22:28:00,topup,5247,retail_counter,Partner_Bank,DEV16f32b93,Semarang,0
TXN0003184,CUST10525,2026-04-03 22:41:00,topup,21065,retail_counter,MyApp,DEV88fd5890,Surabaya,0
TXN0001818,CUST10312,2026-04-04 06:36:00,topup,25992,retail_counter,USSD,DEVe581620f,Medan,0
TXN0000604,CUST10100,2026-04-04 06:36:00,topup,25032,bank_transfer,USSD,DEVf9012b9c,Balikpapan,0
TXN0003699,CUST10608,2026-04-04 06:37:00,topup,12510,e-wallet_gopay,Retail_Outlet,DEV0803ad31,Balikpapan,0
TXN0005587,CUST10898,2026-04-04 06:40:00,topup,31770,e-wallet_ovo,USSD,DEV151248e1,Pekanbaru,0
TXN0007037,CUST11136,2026-04-04 07:19:00,topup,35648,e-wallet_dana,MyApp,DEV0d86ff36,Medan,0
TXN0005556,CUST10893,2026-04-04 07:28:00,topup,67924,retail_counter,USSD,DEVa1ab975e,Medan,0
TXN0000231,CUST10039,2026-04-04 07:48:00,topup,14089,e-wallet_gopay,MyApp,DEVec4e8cbb,Denpasar,0
TXN0003766,CUST10618,2026-04-04 07:58:00,topup,5000,bank_transfer,Web_Portal,DEVbbe43aa7,Malang,0
TXN0004002,CUST10653,2026-04-04 08:21:00,topup,31704,credit_card,MyApp,DEV79b8023d,Denpasar,0
TXN0002129,CUST10360,2026-04-04 08:23:00,topup,29241,e-wallet_ovo,MyApp,DEV1fb235c4,Makassar,0
TXN0000643,CUST10106,2026-04-04 08:34:00,topup,5000,bank_transfer,Retail_Outlet,DEVf00f63ef,Malang,0
TXN0002478,CUST10413,2026-04-04 09:25:00,topup,7326,virtual_account,USSD,DEV2df8d4a8,Yogyakarta,0
TXN0001031,CUST10169,2026-04-04 09:31:00,topup,40136,retail_counter,Retail_Outlet,DEV4ff85111,Jakarta,0
TXN0000198,CUST10032,2026-04-04 09:40:00,topup,14195,retail_counter,MyApp,DEV910c4cb7,Yogyakarta,0
TXN0007019,CUST11132,2026-04-04 09:46:00,topup,33796,e-wallet_dana,Partner_Bank,DEV2344f207,Malang,0
TXN0000885,CUST10145,2026-04-04 09:56:00,topup,38341,e-wallet_ovo,MyApp,DEV994316bb,Denpasar,0
TXN0003824,CUST10626,2026-04-04 10:12:00,topup,9495,bank_transfer,Retail_Outlet,DEV507a61a9,Semarang,0
TXN0000576,CUST10095,2026-04-04 10:30:00,topup,25820,e-wallet_gopay,Web_Portal,DEVc4ea4ece,Denpasar,0
TXN0007167,CUST11159,2026-04-04 10:31:00,topup,23201,e-wallet_gopay,Retail_Outlet,DEV6855a90d,Semarang,0
TXN0005749,CUST10926,2026-04-04 10:33:00,topup,16289,e-wallet_dana,Partner_Bank,DEV997bd7bb,Denpasar,0
TXN0004060,CUST10660,2026-04-04 11:00:00,topup,14756,e-wallet_dana,MyApp,DEV1e228ade,Bandung,0
TXN0002370,CUST10396,2026-04-04 11:13:00,topup,5000,e-wallet_ovo,Retail_Outlet,DEV2bde3c78,Bandung,0
TXN0001460,CUST10248,2026-04-04 11:34:00,topup,5000,retail_counter,Web_Portal,DEVe9570a2a,Bandung,0
TXN0006842,CUST11104,2026-04-04 11:36:00,topup,5000,credit_card,USSD,DEV96bc3f42,Palembang,0
TXN0004493,CUST10727,2026-04-04 11:37:00,topup,5000,e-wallet_dana,Web_Portal,DEV10b7de33,Pekanbaru,0
TXN0007356,CUST11188,2026-04-04 12:05:00,topup,46052,credit_card,Partner_Bank,DEVce908ee8,Makassar,0
TXN0000607,CUST10101,2026-04-04 12:07:00,topup,33191,retail_counter,MyApp,DEVe31db345,Yogyakarta,0
TXN0005340,CUST10860,2026-04-04 12:10:00,topup,5000,e-wallet_ovo,MyApp,DEV520b7950,Pekanbaru,0
TXN0004768,CUST10773,2026-04-04 12:11:00,topup,18788,credit_card,MyApp,DEVe36345fc,Palembang,0
TXN0003075,CUST10510,2026-04-04 12:20:00,topup,19113,bank_transfer,Retail_Outlet,DEV1567f88e,Pekanbaru,0
TXN0000634,CUST10105,2026-04-04 12:29:00,topup,28057,e-wallet_gopay,Partner_Bank,DEV21d8b96a,Bandung,0
TXN0002063,CUST10348,2026-04-04 12:37:00,topup,29370,bank_transfer,Web_Portal,DEVdc05ae03,Balikpapan,0
TXN0006036,CUST10971,2026-04-04 12:43:00,topup,5000,retail_counter,Retail_Outlet,DEV681a035f,Balikpapan,0
TXN0006127,CUST10983,2026-04-04 12:45:00,topup,18578,e-wallet_dana,Retail_Outlet,DEV4f418193,Yogyakarta,0
TXN0004255,CUST10689,2026-04-04 12:48:00,topup,5000,virtual_account,Partner_Bank,DEV192bb3bc,Medan,0
TXN0003112,CUST10515,2026-04-04 12:51:00,topup,28246,retail_counter,Retail_Outlet,DEVf37985df,Denpasar,0
TXN0006049,CUST10971,2026-04-04 12:57:00,topup,12441,e-wallet_ovo,Partner_Bank,DEV035bd879,Balikpapan,0
TXN0004276,CUST10692,2026-04-04 12:58:00,topup,5337,e-wallet_dana,Partner_Bank,DEVcdbe6de6,Jakarta,0
TXN0002457,CUST10410,2026-04-04 13:01:00,topup,32603,bank_transfer,USSD,DEV02d3fb7e,Jakarta,0
TXN0002642,CUST10440,2026-04-04 13:29:00,topup,37906,virtual_account,Retail_Outlet,DEVe9b87e7a,Pekanbaru,0
TXN0002328,CUST10390,2026-04-04 13:52:00,topup,35539,virtual_account,Web_Portal,DEV9ef01577,Jakarta,0
TXN0003730,CUST10613,2026-04-04 14:29:00,topup,36370,virtual_account,MyApp,DEV8d2bb00b,Makassar,0
TXN0004667,CUST10759,2026-04-04 15:11:00,topup,48010,bank_transfer,Web_Portal,DEVa3b4a240,Malang,0
TXN0006214,CUST10998,2026-04-04 15:13:00,topup,25113,retail_counter,Partner_Bank,DEV001e7006,Makassar,0
TXN0003893,CUST10636,2026-04-04 15:18:00,topup,45799,virtual_account,Retail_Outlet,DEVe028c315,Bandung,0
TXN0004721,CUST10767,2026-04-04 16:06:00,topup,13499,e-wallet_gopay,USSD,DEVf46976af,Yogyakarta,0
TXN0005742,CUST10925,2026-04-04 16:20:00,topup,14417,bank_transfer,Web_Portal,DEV47d9dd10,Pekanbaru,0
TXN0004465,CUST10723,2026-04-04 16:24:00,topup,5000,bank_transfer,Retail_Outlet,DEV4ef8a787,Surabaya,0
TXN0002849,CUST10475,2026-04-04 16:31:00,topup,53267,virtual_account,MyApp,DEVb7ed70cf,Semarang,0
TXN0006448,CUST11036,2026-04-04 16:34:00,topup,24353,e-wallet_gopay,MyApp,DEV7161c888,Palembang,0
TXN0002296,CUST10386,2026-04-04 16:47:00,topup,14590,e-wallet_gopay,Partner_Bank,DEV326684ff,Malang,0
TXN0000104,CUST10016,2026-04-04 16:54:00,topup,16181,bank_transfer,Web_Portal,DEV573bfc17,Malang,0
TXN0005321,CUST10859,2026-04-04 17:11:00,topup,36766,e-wallet_gopay,Partner_Bank,DEVbf23f095,Denpasar,0
TXN0001045,CUST10171,2026-04-04 17:20:00,topup,5000,credit_card,Partner_Bank,DEV4da838b7,Bandung,0
TXN0002150,CUST10362,2026-04-04 17:27:00,topup,34633,bank_transfer,USSD,DEVff1b654d,Makassar,0
TXN0000438,CUST10072,2026-04-04 17:48:00,topup,27948,bank_transfer,Web_Portal,DEVd7d3b9d9,Balikpapan,0
TXN0006935,CUST11120,2026-04-04 17:54:00,topup,20291,credit_card,Web_Portal,DEV07b38e70,Makassar,0
TXN0005610,CUST10902,2026-04-04 17:55:00,topup,9742,retail_counter,USSD,DEV56b243cd,Makassar,0
TXN0006736,CUST11085,2026-04-04 18:06:00,topup,17183,e-wallet_ovo,MyApp,DEV3a5b10ff,Bandung,0
TXN0007128,CUST11154,2026-04-04 18:10:00,topup,20042,retail_counter,USSD,DEVff8abfc0,Balikpapan,0
TXN0002592,CUST10432,2026-04-04 18:11:00,topup,61328,virtual_account,Web_Portal,DEV7b189d5d,Surabaya,0
TXN0004741,CUST10770,2026-04-04 18:55:00,topup,28928,retail_counter,Web_Portal,DEV181af69a,Makassar,0
TXN0004126,CUST10670,2026-04-04 19:21:00,topup,43862,retail_counter,Retail_Outlet,DEV8e2b4d2c,Pekanbaru,0
TXN0005937,CUST10952,2026-04-04 19:24:00,topup,22172,e-wallet_gopay,Partner_Bank,DEVc67a56e3,Denpasar,0
TXN0000345,CUST10056,2026-04-04 20:11:00,topup,9673,credit_card,USSD,DEV92fbacf6,Bandung,0
TXN0005630,CUST10907,2026-04-04 20:20:00,topup,51732,virtual_account,Retail_Outlet,DEV0c858251,Bandung,0
TXN0001586,CUST10274,2026-04-04 20:20:00,topup,22510,bank_transfer,Partner_Bank,DEVec1b55dd,Denpasar,0
TXN0005636,CUST10908,2026-04-04 20:25:00,topup,18312,e-wallet_dana,Retail_Outlet,DEVb517272d,Palembang,0
TXN0004775,CUST10775,2026-04-04 20:38:00,topup,39921,credit_card,Partner_Bank,DEV74650ff9,Surabaya,0
TXN0003984,CUST10649,2026-04-04 20:47:00,topup,39138,bank_transfer,MyApp,DEV584f218a,Surabaya,0
TXN0002342,CUST10392,2026-04-04 20:58:00,topup,5000,e-wallet_ovo,Retail_Outlet,DEV30799b56,Makassar,0
TXN0004262,CUST10690,2026-04-04 21:06:00,topup,12781,credit_card,Retail_Outlet,DEV2a9d0c6a,Balikpapan,0
TXN0003524,CUST10580,2026-04-04 21:35:00,topup,5000,virtual_account,Web_Portal,DEVc960b851,Semarang,0
TXN0005390,CUST10868,2026-04-04 21:51:00,topup,34278,e-wallet_gopay,Web_Portal,DEV11092f7a,Palembang,0
TXN0006465,CUST11038,2026-04-04 21:55:00,topup,32612,credit_card,Partner_Bank,DEVb98b9459,Malang,0
TXN0006116,CUST10982,2026-04-04 22:26:00,topup,46961,credit_card,Retail_Outlet,DEV929d778e,Yogyakarta,0
TXN0003452,CUST10569,2026-04-04 22:29:00,topup,17237,e-wallet_dana,Retail_Outlet,DEV794ceef2,Pekanbaru,0
TXN0006788,CUST11094,2026-04-04 22:34:00,topup,18944,credit_card,MyApp,DEVc7f2a172,Surabaya,0
TXN0004802,CUST10779,2026-04-04 22:36:00,topup,38004,e-wallet_ovo,Retail_Outlet,DEV0c46d8be,Palembang,0
TXN0001115,CUST10182,2026-04-04 22:43:00,topup,13780,credit_card,Partner_Bank,DEV3527bcee,Makassar,0
TXN0001550,CUST10266,2026-04-04 22:47:00,topup,20063,e-wallet_ovo,Web_Portal,DEVaeb1fcd3,Semarang,0
TXN0004190,CUST10681,2026-04-05 06:07:00,topup,9497,e-wallet_dana,USSD,DEV539b4d73,Jakarta,0
TXN0001680,CUST10288,2026-04-05 06:10:00,topup,60389,credit_card,Retail_Outlet,DEV3334cd07,Malang,0
TXN0000800,CUST10133,2026-04-05 06:12:00,topup,35785,credit_card,MyApp,DEVbcd2e8eb,Bandung,0
TXN0001657,CUST10284,2026-04-05 06:13:00,topup,21159,e-wallet_dana,Web_Portal,DEVf3d6b9f2,Denpasar,0
TXN0006886,CUST11112,2026-04-05 06:18:00,topup,45931,credit_card,Web_Portal,DEV8afb9ff3,Palembang,0
TXN0004565,CUST10740,2026-04-05 06:33:00,topup,34518,e-wallet_dana,Partner_Bank,DEVb67333e0,Denpasar,0
TXN0003996,CUST10651,2026-04-05 06:33:00,topup,18035,e-wallet_ovo,USSD,DEV9ad28c4a,Medan,0
TXN0000440,CUST10072,2026-04-05 06:43:00,topup,27830,e-wallet_gopay,USSD,DEV8db78572,Balikpapan,0
TXN0006689,CUST11078,2026-04-05 06:55:00,topup,30837,credit_card,Web_Portal,DEVbcc93b94,Pekanbaru,0
TXN0007248,CUST11171,2026-04-05 07:06:00,topup,29829,bank_transfer,Partner_Bank,DEVddc16c3a,Denpasar,0
TXN0000536,CUST10089,2026-04-05 07:16:00,topup,35379,virtual_account,Partner_Bank,DEV4c4d6e40,Medan,0
TXN0005433,CUST10876,2026-04-05 07:24:00,topup,5000,virtual_account,Web_Portal,DEV634d7549,Jakarta,0
TXN0000913,CUST10149,2026-04-05 07:26:00,topup,49495,bank_transfer,Partner_Bank,DEV9def57b4,Yogyakarta,0
TXN0002788,CUST10466,2026-04-05 07:33:00,topup,13101,virtual_account,Partner_Bank,DEV0a054950,Pekanbaru,0
TXN0005733,CUST10924,2026-04-05 07:41:00,topup,5000,e-wallet_gopay,Retail_Outlet,DEV8db7c020,Palembang,0
TXN0007241,CUST11170,2026-04-05 07:46:00,topup,15812,e-wallet_gopay,USSD,DEV7a8f5fad,Jakarta,0
TXN0002486,CUST10414,2026-04-05 08:16:00,topup,25811,retail_counter,MyApp,DEVe6f8dac3,Makassar,0
TXN0005550,CUST10892,2026-04-05 08:45:00,topup,19568,credit_card,Retail_Outlet,DEV1d3ea32c,Yogyakarta,0
TXN0004314,CUST10699,2026-04-05 09:04:00,topup,30908,e-wallet_ovo,Web_Portal,DEV3a58d606,Jakarta,0
TXN0005468,CUST10880,2026-04-05 09:25:00,topup,13375,e-wallet_dana,Web_Portal,DEV046606f6,Pekanbaru,0
TXN0000203,CUST10033,2026-04-05 09:46:00,topup,28339,credit_card,USSD,DEV439e754c,Palembang,0
TXN0002780,CUST10465,2026-04-05 10:01:00,topup,5000,retail_counter,Web_Portal,DEVc891c9c6,Surabaya,0
TXN0001333,CUST10225,2026-04-05 11:25:00,topup,31868,e-wallet_ovo,Web_Portal,DEV79ea5621,Surabaya,0
TXN0002924,CUST10487,2026-04-05 11:42:00,topup,26725,retail_counter,Web_Portal,DEV6ddd5c02,Jakarta,0
TXN0003050,CUST10506,2026-04-05 11:44:00,topup,28500,e-wallet_gopay,Web_Portal,DEV15b5bc25,Denpasar,0
TXN0006636,CUST11069,2026-04-05 12:04:00,topup,40374,bank_transfer,MyApp,DEV8d522457,Denpasar,0
TXN0002607,CUST10435,2026-04-05 12:07:00,topup,33579,virtual_account,USSD,DEV0ec5bad7,Semarang,0
TXN0001484,CUST10252,2026-04-05 12:19:00,topup,5000,e-wallet_ovo,Partner_Bank,DEV772d416d,Balikpapan,0
TXN0005048,CUST10819,2026-04-05 12:19:00,topup,33629,bank_transfer,Retail_Outlet,DEVd46c5776,Yogyakarta,0
TXN0004403,CUST10713,2026-04-05 12:47:00,topup,44646,bank_transfer,MyApp,DEVbd303739,Medan,0
TXN0000584,CUST10096,2026-04-05 13:03:00,topup,21426,e-wallet_gopay,MyApp,DEV02b622e9,Palembang,0
TXN0004421,CUST10717,2026-04-05 13:38:00,topup,5000,bank_transfer,Partner_Bank,DEV53ed75f6,Makassar,0
TXN0000421,CUST10069,2026-04-05 13:42:00,topup,15544,virtual_account,Partner_Bank,DEV1f8b4af1,Bandung,0
TXN0003975,CUST10648,2026-04-05 13:45:00,topup,49339,e-wallet_dana,Retail_Outlet,DEV2a0b83f4,Semarang,0
TXN0005982,CUST10961,2026-04-05 13:48:00,topup,40029,virtual_account,USSD,DEV42f8bae4,Surabaya,0
TXN0005799,CUST10933,2026-04-05 13:59:00,topup,20350,bank_transfer,Web_Portal,DEV1c5bb4ce,Bandung,0
TXN0003312,CUST10546,2026-04-05 14:00:00,topup,18303,virtual_account,USSD,DEV85915036,Yogyakarta,0
TXN0005186,CUST10838,2026-04-05 14:23:00,topup,10912,e-wallet_gopay,Partner_Bank,DEVe32a2749,Jakarta,0
TXN0003171,CUST10523,2026-04-05 14:29:00,topup,7310,e-wallet_gopay,Partner_Bank,DEVae3acdf2,Yogyakarta,0
TXN0000622,CUST10102,2026-04-05 15:41:00,topup,22964,virtual_account,Partner_Bank,DEV67cbfc39,Medan,0
TXN0006874,CUST11110,2026-04-05 16:16:00,topup,19405,e-wallet_gopay,Retail_Outlet,DEV898a52e0,Medan,0
TXN0003071,CUST10509,2026-04-05 16:19:00,topup,27383,virtual_account,USSD,DEVf1abf7a0,Surabaya,0
TXN0006018,CUST10967,2026-04-05 17:03:00,topup,20575,credit_card,Web_Portal,DEV9c2f3381,Bandung,0
TXN0001756,CUST10301,2026-04-05 17:11:00,topup,29960,e-wallet_gopay,Web_Portal,DEV20d1968f,Palembang,0
TXN0004500,CUST10728,2026-04-05 17:21:00,topup,24299,e-wallet_gopay,Partner_Bank,DEV2d675be3,Palembang,0
TXN0002027,CUST10341,2026-04-05 17:25:00,topup,5000,retail_counter,USSD,DEV73137fa5,Palembang,0
TXN0006868,CUST11109,2026-04-05 17:30:00,topup,34032,retail_counter,Partner_Bank,DEVa71f4b37,Balikpapan,0
TXN0003378,CUST10558,2026-04-05 18:29:00,topup,16173,retail_counter,Retail_Outlet,DEVdc83f96f,Malang,0
TXN0000761,CUST10127,2026-04-05 18:38:00,topup,20694,virtual_account,USSD,DEVa1726883,Makassar,0
TXN0001770,CUST10304,2026-04-05 18:48:00,topup,5000,e-wallet_dana,Retail_Outlet,DEV51071545,Surabaya,0
TXN0000049,CUST10006,2026-04-05 18:54:00,topup,5000,e-wallet_dana,USSD,DEVf3bc9a71,Makassar,0
TXN0003517,CUST10577,2026-04-05 18:55:00,topup,46409,e-wallet_dana,Retail_Outlet,DEVb1b2b9c6,Pekanbaru,0
TXN0007396,CUST11194,2026-04-05 20:04:00,topup,26436,e-wallet_dana,Retail_Outlet,DEV7f808dbc,Denpasar,0
TXN0000557,CUST10092,2026-04-05 20:08:00,topup,7895,credit_card,Retail_Outlet,DEV11defebf,Denpasar,0
TXN0000899,CUST10147,2026-04-05 20:18:00,topup,20012,e-wallet_gopay,Web_Portal,DEV0b34fc84,Semarang,0
TXN0004387,CUST10712,2026-04-05 20:48:00,topup,25749,virtual_account,Retail_Outlet,DEV9860f848,Pekanbaru,0
TXN0003500,CUST10575,2026-04-05 20:56:00,topup,5000,bank_transfer,Web_Portal,DEVb69415c7,Surabaya,0
TXN0001552,CUST10266,2026-04-05 21:18:00,topup,10615,retail_counter,Partner_Bank,DEVbcda835f,Semarang,0
TXN0002510,CUST10418,2026-04-05 21:19:00,topup,17257,retail_counter,MyApp,DEV712ab8eb,Surabaya,0
TXN0004183,CUST10680,2026-04-05 21:26:00,topup,7379,e-wallet_gopay,Partner_Bank,DEV88f4ca54,Pekanbaru,0
TXN0003442,CUST10568,2026-04-05 21:41:00,topup,42844,e-wallet_gopay,USSD,DEVe8646e0c,Semarang,0
TXN0002180,CUST10367,2026-04-05 21:50:00,topup,26021,credit_card,Retail_Outlet,DEV56c890a5,Balikpapan,0
TXN0003877,CUST10634,2026-04-05 22:07:00,topup,5000,retail_counter,Retail_Outlet,DEV3f555c7d,Balikpapan,0
TXN0007217,CUST11166,2026-04-05 22:19:00,topup,16798,virtual_account,MyApp,DEV5a8d9931,Palembang,0
TXN0001594,CUST10275,2026-04-05 22:22:00,topup,19516,retail_counter,MyApp,DEVc4605896,Palembang,0
TXN0003740,CUST10614,2026-04-05 22:23:00,topup,5000,bank_transfer,MyApp,DEVfdf1d205,Jakarta,0
TXN0003091,CUST10512,2026-04-05 22:27:00,topup,12129,virtual_account,Retail_Outlet,DEV6cb9b655,Palembang,0
TXN0004842,CUST10787,2026-04-05 22:36:00,topup,17225,retail_counter,Partner_Bank,DEVe2b6a842,Pekanbaru,0
TXN0003863,CUST10632,2026-04-05 22:44:00,topup,17255,e-wallet_ovo,Partner_Bank,DEV36d5187b,Malang,0
TXN0005315,CUST10858,2026-04-06 06:08:00,topup,5000,bank_transfer,MyApp,DEV324ef0f7,Pekanbaru,0
TXN0005170,CUST10836,2026-04-06 06:18:00,topup,49026,virtual_account,Web_Portal,DEV9a106a52,Pekanbaru,0
TXN0005391,CUST10869,2026-04-06 06:31:00,topup,22904,e-wallet_dana,Web_Portal,DEV413b48c4,Semarang,0
TXN0000791,CUST10131,2026-04-06 06:32:00,topup,20737,virtual_account,Partner_Bank,DEV406bf02d,Makassar,0
TXN0000043,CUST10005,2026-04-06 06:52:00,topup,22111,e-wallet_ovo,USSD,DEVb46788bd,Yogyakarta,0
TXN0000244,CUST10041,2026-04-06 07:00:00,topup,19947,credit_card,Retail_Outlet,DEV795e6f2b,Balikpapan,0
TXN0001576,CUST10271,2026-04-06 07:01:00,topup,27100,retail_counter,Partner_Bank,DEV889cd33d,Pekanbaru,0
TXN0000485,CUST10080,2026-04-06 07:09:00,topup,37602,virtual_account,Retail_Outlet,DEV4d187b75,Pekanbaru,0
TXN0000011,CUST10001,2026-04-06 07:19:00,topup,28379,e-wallet_gopay,USSD,DEVf8cbab4c,Yogyakarta,0
TXN0004906,CUST10797,2026-04-06 07:23:00,topup,41231,e-wallet_ovo,USSD,DEVe798d9bf,Surabaya,0
TXN0005519,CUST10889,2026-04-06 07:42:00,topup,27798,bank_transfer,USSD,DEVd8e06ea2,Semarang,0
TXN0001443,CUST10245,2026-04-06 07:44:00,topup,66230,retail_counter,Retail_Outlet,DEV97feb937,Bandung,0
TXN0004511,CUST10730,2026-04-06 07:52:00,topup,14990,e-wallet_ovo,Web_Portal,DEV343e623f,Bandung,0
TXN0005545,CUST10891,2026-04-06 08:14:00,topup,39552,virtual_account,Web_Portal,DEV35eaede0,Malang,0
TXN0002893,CUST10482,2026-04-06 08:37:00,topup,21467,e-wallet_ovo,Retail_Outlet,DEV01c4e229,Pekanbaru,0
TXN0004534,CUST10734,2026-04-06 08:44:00,topup,14957,retail_counter,Web_Portal,DEVb79ee140,Medan,0
TXN0000788,CUST10131,2026-04-06 09:00:00,topup,60840,e-wallet_ovo,USSD,DEV855c0a97,Makassar,0
TXN0006271,CUST11007,2026-04-06 09:17:00,topup,16402,e-wallet_gopay,USSD,DEV8eba0d06,Surabaya,0
TXN0001958,CUST10331,2026-04-06 09:30:00,topup,45205,e-wallet_gopay,Partner_Bank,DEV0b398e89,Pekanbaru,0
TXN0003559,CUST10586,2026-04-06 09:36:00,topup,9480,bank_transfer,Web_Portal,DEV4a1954ec,Yogyakarta,0
TXN0002076,CUST10350,2026-04-06 09:38:00,topup,10781,credit_card,Partner_Bank,DEVdbbf46ed,Yogyakarta,0
TXN0001699,CUST10291,2026-04-06 10:06:00,topup,5000,e-wallet_dana,MyApp,DEV850cddfd,Yogyakarta,0
TXN0004581,CUST10743,2026-04-06 10:06:00,topup,5000,e-wallet_gopay,Web_Portal,DEVee3f0127,Medan,0
TXN0000868,CUST10143,2026-04-06 10:22:00,topup,9468,virtual_account,Partner_Bank,DEV27ad8d51,Palembang,0
TXN0001853,CUST10317,2026-04-06 10:26:00,topup,5000,bank_transfer,MyApp,DEVefb2d33c,Yogyakarta,0
TXN0001199,CUST10198,2026-04-06 10:34:00,topup,15446,e-wallet_dana,Web_Portal,DEV88433a38,Malang,0
TXN0002101,CUST10356,2026-04-06 10:46:00,topup,9406,retail_counter,MyApp,DEV64ad1905,Yogyakarta,0
TXN0003123,CUST10517,2026-04-06 10:52:00,topup,18764,credit_card,Retail_Outlet,DEV3d51d528,Surabaya,0
TXN0004561,CUST10739,2026-04-06 11:04:00,topup,14367,e-wallet_dana,Web_Portal,DEVc82e27a3,Semarang,0
TXN0005592,CUST10899,2026-04-06 11:15:00,topup,39192,e-wallet_gopay,Partner_Bank,DEV78a118df,Palembang,0
TXN0001883,CUST10321,2026-04-06 11:18:00,topup,46379,retail_counter,USSD,DEV05e15e2f,Pekanbaru,0
TXN0007331,CUST11185,2026-04-06 11:31:00,topup,7249,retail_counter,Web_Portal,DEV8f48de0a,Medan,0
